cycle,actual_acc,actual_valid
6889,-18066,1
6890,-18066,0
6891,-18066,0
6892,-18066,0
6893,-20895,1
6894,-20895,0
6895,-20895,0
6896,-12927,1
6897,-12339,1
6898,-12339,0
6899,-12339,0
6900,-12339,0
6901,-12339,0
6902,-12339,0
6903,-12339,0
6904,-12339,0
6905,-12339,0
6906,-12339,0
6907,-12339,0
6908,-12339,0
6909,-12339,0
6910,-21113,1
6911,-21113,0
6912,-16793,1
6913,-16793,0
6914,-16793,0
6915,-16793,0
6916,-16793,0
6917,-16793,0
6918,-16793,0
6919,-10725,1
6920,-7253,1
6921,3997,1
6922,3997,0
6923,3997,0
6924,3997,0
6925,3997,0
6926,3997,0
6927,3997,0
6928,3997,0
6929,3997,0
6930,3997,0
6931,3997,0
6932,3997,0
6933,3997,0
6934,-603,1
6935,-603,0
6936,0,0
6937,0,0
6938,0,0
6939,0,0
6940,0,0
6941,0,0
6942,-810,1
6943,-810,0
6944,-810,0
6945,-810,0
6946,-810,0
6947,-810,0
6948,-810,0
6949,-1274,1
6950,-1274,0
6951,-1274,0
6952,-1106,1
6953,-1106,0
6954,-1106,0
6955,-1106,0
6956,-860,1
6957,-860,0
6958,-860,0
6959,-2751,1
6960,-2751,0
6961,-5637,1
6962,-5637,0
6963,-5637,0
6964,-5637,0
6965,-5637,0
6966,-5637,0
6967,-5637,0
6968,-5637,0
6969,-1125,1
6970,-1125,0
6971,-1125,0
6972,3915,1
6973,3915,0
6974,531,1
6975,531,0
6976,531,0
6977,531,0
6978,531,0
6979,531,0
6980,531,0
6981,531,0
6982,531,0
6983,531,0
6984,5958,1
6985,5958,0
6986,5958,0
6987,5958,0
6988,5958,0
6989,5958,0
6990,5958,0
6991,-4811,1
6992,-4847,1
6993,-8095,1
6994,-8095,0
6995,-8095,0
6996,-8095,0
6997,-8095,0
6998,-8095,0
6999,-8095,0
7000,0,0
7001,4956,1
7002,0,0
7003,0,0
7004,0,0
7005,0,0
7006,0,0
7007,0,0
7008,0,0
7009,0,0
7010,-5478,1
7011,-5478,0
7012,-9430,1
7013,-9430,0
7014,-9430,0
7015,-11124,1
7016,-11124,0
7017,-11124,0
7018,-24654,1
7019,-24654,0
7020,-20370,1
7021,-20370,0
7022,-20370,0
7023,-20370,0
7024,-20370,0
7025,-20370,0
7026,-20370,0
7027,-20370,0
7028,-20370,0
7029,-20370,0
7030,-20370,0
7031,-20370,0
7032,-20370,0
7033,-20370,0
7034,0,0
7035,7000,1
7036,0,0
7037,0,0
7038,0,0
7039,-8208,1
7040,-8208,0
7041,-4730,1
7042,-4730,0
7043,3630,1
7044,3630,0
7045,3630,0
7046,3630,0
7047,3630,0
7048,-9708,1
7049,-9708,0
7050,-3209,1
7051,-3209,0
7052,-3209,0
7053,-3209,0
7054,-3209,0
7055,-3209,0
7056,-2723,1
7057,-2723,0
7058,-2723,0
7059,-2258,1
7060,-2258,0
7061,-2258,0
7062,-2258,0
7063,7570,1
7064,7570,0
7065,7570,0
7066,7570,0
7067,0,0
7068,0,0
7069,0,0
7070,-3872,1
7071,-3872,0
7072,-3872,0
7073,-5471,1
7074,1969,1
7075,0,0
7076,-12222,1
7077,-12816,1
7078,-12816,0
7079,-12816,0
7080,-11254,1
7081,-11254,0
7082,-11254,0
7083,-11254,0
7084,-11254,0
7085,-11254,0
7086,-11254,0
7087,-16358,1
7088,-16358,0
7089,-16358,0
7090,-16358,0
7091,-14048,1
7092,-14048,0
7093,-10921,1
7094,-10921,0
7095,-6661,1
7096,-6661,0
7097,-6661,0
7098,0,0
7099,-1400,1
7100,-1400,0
7101,-1400,0
7102,-1400,0
7103,-1400,0
7104,-1400,0
7105,-1400,0
7106,-1400,0
7107,-1400,0
7108,-1400,0
7109,-1400,0
7110,-1400,0
7111,-1400,0
7112,-1400,0
7113,-1400,0
7114,-2328,1
7115,-1198,1
7116,-1270,1
7117,-1270,0
7118,-1270,0
7119,-1270,0
7120,-1270,0
7121,-1270,0
7122,-1270,0
7123,-6286,1
7124,152,1
7125,152,0
7126,152,0
7127,152,0
7128,152,0
7129,152,0
7130,152,0
7131,152,0
7132,152,0
7133,152,0
7134,152,0
7135,152,0
7136,-2890,1
7137,0,0
7138,0,0
7139,0,0
7140,0,0
7141,0,0
7142,0,0
7143,0,0
7144,0,0
7145,0,0
7146,0,0
7147,0,0
7148,0,0
7149,0,0
7150,0,0
7151,0,0
7152,0,0
7153,0,0
7154,0,0
7155,0,0
7156,0,0
7157,0,0
7158,0,0
7159,0,0
7160,0,0
7161,0,0
7162,0,0
7163,0,0
7164,0,0
7165,0,0
7166,8001,1
7167,8001,0
7168,8001,0
7169,8001,0
7170,8001,0
7171,8001,0
7172,8001,0
7173,8001,0
7174,10163,1
7175,10163,0
7176,10163,0
7177,16878,1
7178,16878,0
7179,16878,0
7180,16878,0
7181,16878,0
7182,16878,0
7183,17010,1
7184,17010,0
7185,17010,0
7186,24888,1
7187,24888,0
7188,29521,1
7189,21244,1
7190,21244,0
7191,21244,0
7192,21244,0
7193,21244,0
7194,21244,0
7195,21244,0
7196,21244,0
7197,21244,0
7198,21244,0
7199,21244,0
7200,21244,0
7201,21244,0
7202,21244,0
7203,21244,0
7204,28312,1
7205,27376,1
7206,27376,0
7207,27376,0
7208,27376,0
7209,27376,0
7210,27376,0
7211,24516,1
7212,24516,0
7213,24516,0
7214,21045,1
7215,21045,0
7216,21045,0
7217,21045,0
7218,0,0
7219,0,0
7220,0,0
7221,0,0
7222,-2304,1
7223,-2304,0
7224,-2304,0
7225,-2304,0
7226,-2304,0
7227,0,0
7228,0,0
7229,0,0
7230,0,0
7231,-3782,1
7232,0,0
7233,0,0
7234,0,0
7235,0,0
7236,0,0
7237,0,0
7238,0,0
7239,0,0
7240,0,0
7241,0,0
7242,-559,1
7243,-559,0
7244,-559,0
7245,-559,0
7246,-1502,1
7247,-1502,0
7248,-1502,0
7249,-1502,0
7250,-1502,0
7251,-1502,0
7252,-1502,0
7253,-1502,0
7254,664,1
7255,664,0
7256,664,0
7257,664,0
7258,664,0
7259,664,0
7260,664,0
7261,664,0
7262,664,0
7263,0,0
7264,0,0
7265,0,0
7266,0,0
7267,-10304,1
7268,-10304,0
7269,-13244,1
7270,-13244,0
7271,-13244,0
7272,-6204,1
7273,-6156,1
7274,-6528,1
7275,-6528,0
7276,-13299,1
7277,-13299,0
7278,-13299,0
7279,-13299,0
7280,-13299,0
7281,-13299,0
7282,-19285,1
7283,-19285,0
7284,-19285,0
7285,-19285,0
7286,-19285,0
7287,-19285,0
7288,-19285,0
7289,-19285,0
7290,-19285,0
7291,-19285,0
7292,-18385,1
7293,0,0
7294,-1221,1
7295,1631,1
7296,1631,0
7297,1631,0
7298,1631,0
7299,1631,0
7300,1631,0
7301,1631,0
7302,1631,0
7303,1631,0
7304,1631,0
7305,2351,1
7306,2351,0
7307,2351,0
7308,2351,0
7309,2351,0
7310,0,0
7311,0,0
7312,0,0
7313,-1746,1
7314,-1746,0
7315,-1746,0
7316,0,0
7317,0,0
7318,3534,1
7319,3534,0
7320,3534,0
7321,3534,0
7322,3534,0
7323,3534,0
7324,3534,0
7325,3534,0
7326,3534,0
7327,3534,0
7328,3534,0
7329,3534,0
7330,3534,0
7331,3534,0
7332,3534,0
7333,3534,0
7334,3534,0
7335,3534,0
7336,-7874,1
7337,-7874,0
7338,-10790,1
7339,-10790,0
7340,-9615,1
7341,-9741,1
7342,-9741,0
7343,-9741,0
7344,-11941,1
7345,-14251,1
7346,-14251,0
7347,-14251,0
7348,-14251,0
7349,-14251,0
7350,-14251,0
7351,-14251,0
7352,-14251,0
7353,-14251,0
7354,-14251,0
7355,-13756,1
7356,-11631,1
7357,-11631,0
7358,-11631,0
7359,-11631,0
7360,-11631,0
7361,-11631,0
7362,-13731,1
7363,-13731,0
7364,-23507,1
7365,-23507,0
7366,-23507,0
7367,-23507,0
7368,-23507,0
7369,-23507,0
7370,-18769,1
7371,-12177,1
7372,-12177,0
7373,-12177,0
7374,-10797,1
7375,-10797,0
7376,-10797,0
7377,-10797,0
7378,-10797,0
7379,-10797,0
7380,-9677,1
7381,-1224,1
7382,-1224,0
7383,-1224,0
7384,-72,1
7385,-72,0
7386,-72,0
7387,-72,0
7388,-72,0
7389,-72,0
7390,-72,0
7391,-6057,1
7392,-6057,0
7393,-6057,0
7394,-6057,0
7395,-6057,0
7396,-4315,1
7397,-4315,0
7398,-4315,0
7399,-4364,1
7400,-4364,0
7401,-6860,1
7402,-392,1
7403,-392,0
7404,133,1
7405,-10032,1
7406,-10032,0
7407,-25157,1
7408,-25157,0
7409,-25157,0
7410,-25157,0
7411,-25157,0
7412,-32175,1
7413,-32175,0
7414,-32175,0
7415,-32175,0
7416,-32175,0
7417,-32175,0
7418,-32175,0
7419,-26685,1
7420,-26685,0
7421,-26685,0
7422,-26685,0
7423,-26685,0
7424,-26685,0
7425,-34335,1
7426,-34335,0
7427,-34335,0
7428,-34335,0
7429,-34335,0
7430,-34335,0
7431,-34335,0
7432,-34351,1
7433,-34351,0
7434,-37755,1
7435,-33219,1
7436,-33219,0
7437,-33219,0
7438,-33219,0
7439,-33219,0
7440,-33219,0
7441,-33219,0
7442,-33219,0
7443,-33219,0
7444,-33219,0
7445,-33219,0
7446,-33219,0
7447,-33219,0
7448,-33219,0
7449,-33219,0
7450,-33219,0
7451,-36932,1
7452,-36932,0
7453,-36932,0
7454,-45005,1
7455,-45005,0
7456,-45005,0
7457,-45005,0
7458,-45005,0
7459,-45005,0
7460,-45005,0
7461,-39590,1
7462,-39590,0
7463,-41930,1
7464,-34555,1
7465,-34555,0
7466,-34555,0
7467,-34555,0
7468,-34555,0
7469,-34555,0
7470,-34555,0
7471,-35815,1
7472,-35815,0
7473,-35815,0
7474,-35815,0
7475,-35815,0
7476,-35815,0
7477,-37265,1
7478,-37265,0
7479,-37265,1
7480,-37265,0
7481,-37265,0
7482,-32941,1
7483,-32941,0
7484,-32941,0
7485,-27496,1
7486,-28676,1
7487,-28676,0
7488,-18292,1
7489,-18292,0
7490,-18292,0
7491,-18292,0
7492,-18292,0
7493,-18292,0
7494,-15595,1
7495,-15595,0
7496,-19969,1
7497,-19969,0
7498,-19969,0
7499,-19609,1
7500,-19609,0
7501,-4111,1
7502,-4111,0
7503,-4111,0
7504,-4111,0
7505,-4111,0
7506,-4111,0
7507,-4111,0
7508,-4111,0
7509,-11311,1
7510,-11311,0
7511,-19016,1
7512,-17906,1
7513,-17906,0
7514,-17906,0
7515,-17906,0
7516,-17906,0
7517,-17906,0
7518,-17906,0
7519,-21578,1
7520,-21578,0
7521,-21578,0
7522,-21578,0
7523,-21578,0
7524,-21578,0
7525,-33874,1
7526,-33874,0
7527,-33874,0
7528,-33874,0
7529,-33874,0
7530,-34292,1
7531,-32758,1
7532,-35486,1
7533,-35486,0
7534,-35486,0
7535,-33700,1
7536,0,0
7537,0,0
7538,0,0
7539,0,0
7540,0,0
7541,12321,1
7542,12097,1
7543,12097,0
7544,12097,0
7545,12097,0
7546,12097,0
7547,12097,0
7548,12097,0
7549,12097,0
7550,12097,0
7551,12097,0
7552,12193,1
7553,12193,0
7554,12193,0
7555,12193,0
7556,11363,1
7557,11363,0
7558,5039,1
7559,5039,0
7560,4295,1
7561,-4538,1
7562,-4538,0
7563,-4538,0
7564,-4538,0
7565,-4538,0
7566,-4538,0
7567,-4538,0
7568,-4538,0
7569,-5297,1
7570,0,0
7571,0,0
7572,0,0
7573,5976,1
7574,0,0
7575,0,0
7576,0,0
7577,0,0
7578,0,0
7579,0,0
7580,0,0
7581,0,0
7582,1302,1
7583,1302,0
7584,1302,0
7585,4127,1
7586,4127,0
7587,4127,0
7588,4127,0
7589,4127,0
7590,4127,0
7591,4127,0
7592,4127,0
7593,4127,0
7594,4127,0
7595,14072,1
7596,12066,1
7597,4410,1
7598,4410,0
7599,4410,0
7600,4410,0
7601,4410,0
7602,4410,0
7603,4410,0
7604,4410,0
7605,4410,0
7606,4410,0
7607,4410,0
7608,4410,0
7609,7182,1
7610,7182,0
7611,7182,0
7612,489,1
7613,489,0
7614,489,0
7615,489,0
7616,7158,1
7617,2478,1
7618,2634,1
7619,2634,0
7620,2634,0
7621,2634,0
7622,0,0
7623,4752,1
7624,4752,0
7625,4752,0
7626,4752,0
7627,4752,0
7628,4752,0
7629,4752,0
7630,4752,0
7631,4752,0
7632,4752,0
7633,-4482,1
7634,-4482,0
7635,-4482,0
7636,-9,1
7637,-9,0
7638,-9,0
7639,-9,0
7640,-9,0
7641,-9,0
7642,-9,0
7643,-9,0
7644,-9,0
7645,-9,0
7646,0,0
7647,1260,1
7648,1260,0
7649,1260,0
7650,1260,0
7651,1260,0
7652,2556,1
7653,-2108,1
7654,-2108,0
7655,-2108,0
7656,-56,1
7657,-56,0
7658,-56,0
7659,-56,0
7660,-56,0
7661,-56,0
7662,-56,0
7663,-56,0
7664,-56,0
7665,-56,0
7666,-56,0
7667,-56,0
7668,-56,0
7669,-56,0
7670,-56,0
7671,-56,0
7672,0,0
7673,0,0
7674,-437,1
7675,-437,0
7676,-437,0
7677,-437,0
7678,-437,0
7679,-437,0
7680,-3685,1
7681,-3685,0
7682,-3685,0
7683,-3685,0
7684,-3685,0
7685,-3685,0
7686,-3685,0
7687,-3685,0
7688,-3685,0
7689,-10171,1
7690,-10171,0
7691,-5414,1
7692,-5414,0
7693,-5414,0
7694,-5713,1
7695,-6601,1
7696,-6601,0
7697,-6601,0
7698,-6601,0
7699,-6601,0
7700,-6601,0
7701,-4207,1
7702,-4207,0
7703,-4207,0
7704,-4207,0
7705,-4207,0
7706,-4207,0
7707,-4207,0
7708,-4207,0
7709,-4207,0
7710,-4207,0
7711,-1177,1
7712,-1177,0
7713,-1177,0
7714,-1177,0
7715,-1177,0
7716,-1177,0
7717,-1177,0
7718,-2725,1
7719,-2725,0
7720,0,0
7721,0,0
7722,0,0
7723,2394,1
7724,10330,1
7725,10330,0
7726,10330,0
7727,10330,0
7728,10330,0
7729,10330,0
7730,7096,1
7731,10216,1
7732,10216,0
7733,10216,0
7734,10216,0
7735,9596,1
7736,9596,0
7737,9596,0
7738,9596,0
7739,-4440,1
7740,-4440,0
7741,-18690,1
7742,-18690,0
7743,-18690,0
7744,-18690,0
7745,-18690,0
7746,-17927,1
7747,-17927,0
7748,-17927,0
7749,-17927,0
7750,-17927,0
7751,-17927,0
7752,-17927,0
7753,-27140,1
7754,-27140,0
7755,-27140,0
7756,-27140,0
7757,-27140,0
7758,-27140,0
7759,-27140,0
7760,-27140,0
7761,-27140,0
7762,-27140,0
7763,0,0
7764,0,0
7765,-13340,1
7766,-20724,1
7767,-20724,0
7768,-20724,0
7769,-20724,0
7770,-20724,0
7771,-20724,0
7772,-20820,1
7773,-20820,0
7774,-20820,0
7775,-20820,0
7776,-20820,0
7777,-20820,0
7778,-20820,0
7779,-20820,0
7780,-20820,0
7781,-20820,0
7782,-20820,0
7783,-20820,0
7784,-20820,0
7785,-24356,1
7786,-24356,0
7787,-24356,0
7788,-17306,1
7789,-16046,1
7790,-16046,0
7791,-16046,0
7792,-16046,0
7793,-16970,1
7794,-16970,0
7795,-16970,0
7796,-18440,1
7797,-18440,0
7798,-18440,0
7799,-18440,0
7800,-16988,1
7801,-16988,0
7802,-16988,0
7803,-18812,1
7804,-18812,0
7805,-18812,0
7806,-18812,0
7807,-18812,0
7808,-10357,1
7809,-10357,0
7810,-10357,0
7811,-10357,0
7812,-13238,1
7813,-13238,0
7814,-14048,1
7815,-13313,1
7816,-13313,0
7817,-13313,0
7818,-13313,0
7819,-13313,0
7820,-13313,0
7821,-13313,0
7822,-13313,0
7823,-13268,1
7824,-13268,0
7825,-12554,1
7826,0,0
7827,0,0
7828,0,0
7829,0,0
7830,0,0
7831,0,0
7832,0,0
7833,432,1
7834,432,0
7835,432,0
7836,432,0
7837,432,0
7838,-2571,1
7839,-2571,0
7840,-2571,0
7841,-2571,0
7842,345,1
7843,0,0
7844,-1035,1
7845,-1035,0
7846,-1035,0
7847,-1035,0
7848,-1035,0
7849,-1035,0
7850,-907,1
7851,0,0
7852,0,0
7853,0,0
7854,0,0
7855,0,0
7856,0,0
7857,-1500,1
7858,-1415,1
7859,-1415,0
7860,8585,1
7861,8585,0
7862,8585,0
7863,8585,0
7864,8585,0
7865,4253,1
7866,4253,0
7867,4253,0
7868,4253,0
7869,4253,0
7870,4253,0
7871,4253,0
7872,4253,0
7873,4253,0
7874,4253,0
7875,4995,1
7876,4995,0
7877,4995,0
7878,4995,0
7879,4995,0
7880,4995,0
7881,4995,0
7882,4995,0
7883,11862,1
7884,13490,1
7885,13490,0
7886,13490,0
7887,13490,0
7888,13490,0
7889,13490,0
7890,13490,0
7891,13490,0
7892,13490,0
7893,14092,1
7894,0,0
7895,-4140,1
7896,-4140,0
7897,-4140,0
7898,-4140,0
7899,-10092,1
7900,-10092,0
7901,-10092,0
7902,-4424,1
7903,-4424,0
7904,-4424,0
7905,-4424,0
7906,-4424,0
7907,-4424,0
7908,-4424,0
7909,-4424,0
7910,-4424,0
7911,-4424,0
7912,1142,1
7913,1142,0
7914,1520,1
7915,1520,0
7916,1520,0
7917,1520,0
7918,1520,0
7919,1520,0
7920,1520,0
7921,1520,0
7922,1520,0
7923,1520,0
7924,1520,0
7925,1520,0
7926,1520,0
7927,1520,0
7928,1520,0
7929,1520,0
7930,1520,0
7931,-4742,1
7932,-3302,1
7933,-3302,0
7934,-3302,0
7935,-3302,0
7936,-3302,0
7937,-3302,0
7938,-3302,0
7939,-3302,0
7940,-3302,0
7941,0,0
7942,0,0
7943,6305,1
7944,6305,0
7945,6305,0
7946,6305,0
7947,19835,1
7948,19835,0
7949,19835,0
7950,19835,0
7951,19835,0
7952,19835,0
7953,25645,1
7954,25645,0
7955,25645,0
7956,33929,1
7957,33929,0
7958,33929,0
7959,33929,0
7960,33929,0
7961,33929,0
7962,32849,1
7963,32849,0
7964,32849,0
7965,32849,0
7966,32849,0
7967,32849,0
7968,32849,0
7969,46545,1
7970,46545,0
7971,46545,0
7972,42541,1
7973,42541,0
7974,42541,0
7975,42541,0
7976,42541,0
7977,42541,0
7978,49345,1
7979,49345,0
7980,49345,0
7981,41433,1
7982,41433,0
7983,41433,0
7984,41433,0
7985,41433,0
7986,41433,0
7987,41433,0
7988,41433,0
7989,42008,1
7990,42008,0
7991,42008,0
7992,42008,0
7993,42008,0
7994,42008,0
7995,42008,0
7996,42008,0
7997,42008,0
7998,42008,0
7999,40792,1
8000,40792,0
8001,40792,1
8002,36760,1
8003,36760,0
8004,0,0
8005,0,0
8006,0,0
8007,1184,1
8008,1184,0
8009,1184,0
8010,1184,0
8011,1184,0
8012,1184,0
8013,1184,0
8014,7509,1
8015,7509,0
8016,7509,0
8017,7509,0
8018,14117,1
8019,14117,0
8020,14117,0
8021,14900,1
8022,14900,0
8023,14900,0
8024,14900,0
8025,14900,0
8026,15089,1
8027,15089,0
8028,15089,0
8029,15089,0
8030,15089,0
8031,15089,0
8032,9428,1
8033,9428,0
8034,9428,0
8035,9428,0
8036,0,0
8037,0,0
8038,1001,1
8039,1001,0
8040,1001,0
8041,1001,0
8042,0,0
8043,3564,1
8044,3564,0
8045,3564,0
8046,3734,1
8047,3110,1
8048,3223,1
8049,4872,1
8050,4872,0
8051,4872,0
8052,4872,0
8053,4872,0
8054,4872,0
8055,1946,1
8056,1946,0
8057,1946,0
8058,1946,0
8059,1946,0
8060,1946,0
8061,0,0
8062,0,0
8063,0,0
8064,0,0
8065,0,0
8066,0,0
8067,0,0
8068,0,0
8069,-8,1
8070,-8,0
8071,-8,0
8072,-8,0
8073,-8,0
8074,-8,0
8075,-8,0
8076,0,0
8077,0,0
8078,0,0
8079,-6930,1
8080,-6930,0
8081,-6930,0
8082,-6930,0
8083,-6514,1
8084,-6514,0
8085,-6514,0
8086,-6514,0
8087,-6514,0
8088,-6514,0
8089,-6514,0
8090,-6514,0
8091,-6514,0
8092,-8864,1
8093,-8864,0
8094,-8864,0
8095,-9436,1
8096,-9436,0
8097,-9436,0
8098,-9436,0
8099,-9436,0
8100,-9436,0
8101,-9436,0
8102,-15186,1
8103,-15186,0
8104,-15186,0
8105,-21909,1
8106,-21909,0
8107,-21909,0
8108,-21580,1
8109,-19060,1
8110,-19060,0
8111,-19060,0
8112,-19060,0
8113,-19060,0
8114,-19060,0
8115,-19060,0
8116,-19060,0
8117,-19060,0
8118,-17800,1
8119,-17800,0
8120,-18850,1
8121,-15544,1
8122,-15544,0
8123,-15544,0
8124,-15544,0
8125,-25064,1
8126,-25064,0
8127,-20694,1
8128,-20694,0
8129,-20694,0
8130,-20694,0
8131,-20694,0
8132,-20694,0
8133,-20694,0
8134,-20694,0
8135,-20694,0
8136,-20694,0
8137,-11952,1
8138,-11952,0
8139,-11952,0
8140,-11952,0
8141,-11952,0
8142,-11952,0
8143,-16032,1
8144,-16032,0
8145,-16032,0
8146,-16032,0
8147,-16032,0
8148,-16032,0
8149,-16032,0
8150,-16032,0
8151,-16032,0
8152,-16032,0
8153,-16032,0
8154,-13982,1
8155,-18252,1
8156,-18918,1
8157,-18918,0
8158,-18918,0
8159,-18918,0
8160,-14108,1
8161,-14108,0
8162,-2642,1
8163,-2642,0
8164,-8855,1
8165,-8855,0
8166,-8855,0
8167,-8855,0
8168,-8855,0
8169,-7217,1
8170,-2033,1
8171,-2033,0
8172,-2033,0
8173,-2033,0
8174,-2033,0
8175,-7584,1
8176,-7584,0
8177,-7584,0
8178,0,0
8179,4485,1
8180,4485,0
8181,13599,1
8182,18555,1
8183,0,0
8184,0,0
8185,0,0
8186,-5900,1
8187,-5900,0
8188,-5900,0
8189,-5900,0
8190,-5900,0
8191,-5900,0
8192,-5900,0
8193,0,0
8194,0,0
8195,2064,1
8196,2064,0
8197,2064,0
8198,2064,0
8199,2064,0
8200,-1346,1
8201,-1346,0
8202,-1346,0
8203,-1346,0
8204,-1346,0
8205,-1346,0
8206,-1346,0
8207,-1346,0
8208,-1346,0
8209,6627,1
8210,7719,1
8211,7719,0
8212,7719,0
8213,9552,1
8214,9156,1
8215,9156,0
8216,9156,0
8217,9156,0
8218,0,0
8219,0,0
8220,0,0
8221,-6960,1
8222,2056,1
8223,2056,0
8224,2056,0
8225,2056,0
8226,2056,0
8227,2056,0
8228,2056,0
8229,2056,0
8230,2420,1
8231,-2676,1
8232,-2676,0
8233,923,1
8234,4124,1
8235,4124,0
8236,4124,0
8237,4124,0
8238,4124,0
8239,4124,0
8240,4124,0
8241,4124,0
8242,3488,1
8243,3488,0
8244,3488,0
8245,3488,0
8246,3488,0
8247,3488,0
8248,3488,0
8249,-10042,1
8250,-10042,0
8251,-13942,1
8252,-13368,1
8253,-17004,1
8254,-18135,1
8255,-18135,0
8256,-18135,0
8257,-18135,0
8258,-18135,0
8259,-14775,1
8260,-7782,1
8261,-7782,0
8262,-7782,0
8263,-7782,0
8264,-5232,1
8265,-5232,0
8266,-5232,0
8267,-12360,1
8268,-12360,0
8269,-12360,0
8270,-12360,0
8271,-9837,1
8272,-9837,0
8273,-9837,0
8274,-9837,0
8275,-9837,0
8276,-9837,0
8277,-9837,0
8278,-9837,0
8279,-9837,0
8280,-9837,0
8281,-9837,0
8282,-14842,1
8283,-16610,1
8284,-16610,0
8285,-16610,0
8286,-16610,0
8287,-16610,0
8288,-16610,0
8289,-16610,0
8290,-16610,0
8291,-16610,0
8292,-16334,1
8293,-16544,1
8294,-16544,0
8295,-16544,0
8296,-16544,0
8297,-16544,0
8298,-23348,1
8299,-18518,1
8300,-18518,0
8301,-18518,0
8302,-18518,0
8303,-18518,0
8304,-15620,1
8305,-15620,0
8306,-15620,0
8307,0,0
8308,0,0
8309,-2065,1
8310,-2065,0
8311,-2065,0
8312,-2065,0
8313,-2065,0
8314,-2065,0
8315,-2065,0
8316,-2065,0
8317,-3859,1
8318,-3859,0
8319,-3859,0
8320,-3859,0
8321,0,0
8322,364,1
8323,364,0
8324,364,0
8325,-428,1
8326,-6052,1
8327,-6432,1
8328,-6432,0
8329,-6432,0
8330,-6432,0
8331,-6432,0
8332,-8406,1
8333,-8406,0
8334,-8406,0
8335,-8406,0
8336,-8406,0
8337,0,0
8338,0,0
8339,0,0
8340,-5300,1
8341,-5300,0
8342,-5300,0
8343,-5300,0
8344,-5300,0
8345,-5300,0
8346,-5300,0
8347,2193,1
8348,2193,0
8349,2193,0
8350,2193,0
8351,2193,0
8352,2193,0
8353,2193,0
8354,2193,0
8355,2193,0
8356,2193,0
8357,-719,1
8358,-719,0
8359,-719,0
8360,-719,0
8361,-719,0
8362,-719,0
8363,-719,0
8364,-719,0
8365,-719,0
8366,-719,0
8367,-719,0
8368,-719,0
8369,-719,0
8370,-719,0
8371,-719,0
8372,-719,0
8373,-719,0
8374,-719,0
8375,-719,0
8376,-719,0
8377,1390,1
8378,1390,0
8379,1390,0
8380,1390,0
8381,1390,0
8382,1400,1
8383,1400,0
8384,2765,1
8385,2765,0
8386,6607,1
8387,6794,1
8388,6794,0
8389,6794,0
8390,6794,0
8391,0,0
8392,0,0
8393,0,0
8394,0,0
8395,0,0
8396,0,0
8397,0,0
8398,0,0
8399,0,0
8400,0,0
8401,0,0
8402,0,0
8403,0,0
8404,0,0
8405,0,0
8406,0,0
8407,0,0
8408,0,0
8409,0,0
8410,5885,1
8411,5885,0
8412,5885,0
8413,0,0
8414,0,0
8415,0,0
8416,0,0
8417,0,0
8418,0,0
8419,0,0
8420,0,0
8421,0,0
8422,0,0
8423,0,0
8424,-13986,1
8425,-13986,0
8426,-13986,0
8427,-13986,0
8428,-13328,1
8429,-13328,0
8430,-6224,1
8431,-6224,0
8432,-1386,1
8433,-1386,0
8434,-1386,0
8435,-1386,0
8436,-1386,0
8437,2607,1
8438,2607,0
8439,2607,0
8440,2607,0
8441,2607,0
8442,-927,1
8443,-927,0
8444,-927,0
8445,-927,0
8446,-927,0
8447,-927,0
8448,-927,0
8449,-5139,1
8450,-5139,0
8451,-5139,0
8452,-5139,0
8453,-4819,1
8454,-8491,1
8455,-8341,1
8456,-1172,1
8457,-1172,0
8458,2832,1
8459,2832,0
8460,-5125,1
8461,-5125,0
8462,-5125,0
8463,-17875,1
8464,-17875,0
8465,-17875,0
8466,-17523,1
8467,-17523,0
8468,-17523,0
8469,-23135,1
8470,-23135,0
8471,-29255,1
8472,-30823,1
8473,-30823,0
8474,-30823,0
8475,-30823,0
8476,-30823,0
8477,0,0
8478,165,1
8479,165,0
8480,165,0
8481,165,0
8482,165,0
8483,165,0
8484,-4049,1
8485,-4049,0
8486,0,0
8487,0,0
8488,0,0
8489,0,0
8490,280,1
8491,280,0
8492,280,0
8493,280,0
8494,280,0
8495,280,0
8496,280,0
8497,280,0
8498,280,0
8499,280,0
8500,-6509,1
8501,-8226,1
8502,-8226,0
8503,-8154,1
8504,-17078,1
8505,-17078,0
8506,-17078,0
8507,-17078,0
8508,-17078,0
8509,-17078,0
8510,-17078,0
8511,-17078,0
8512,-18518,1
8513,0,0
8514,0,0
8515,0,0
8516,0,0
8517,-5518,1
8518,-5518,0
8519,-5518,0
8520,-5518,0
8521,-6310,1
8522,0,0
8523,0,0
8524,-7424,1
8525,-7424,0
8526,-16444,1
8527,-15612,1
8528,-1134,1
8529,-1134,0
8530,1006,1
8531,1006,0
8532,1006,0
8533,1006,0
8534,1006,0
8535,1006,0
8536,1006,0
8537,1006,0
8538,-8695,1
8539,-8695,0
8540,-8695,0
8541,1597,1
8542,1677,1
8543,-5363,1
8544,-5363,0
8545,-5363,0
8546,-5363,0
8547,4141,1
8548,4141,0
8549,4141,0
8550,4141,0
8551,4141,0
8552,-1379,1
8553,-1379,0
8554,-1379,0
8555,-1379,0
8556,-1379,0
8557,-1379,0
8558,-1379,0
8559,-1379,0
8560,-1379,0
8561,-1379,0
